Title,Year,Score,Runtime,Genre,Rating
Faraway  So Close!,1993,7.3,144,Drama,PG-13
Best of the Best II,1993,5.4,101,Action,R
A Far Off Place,1993,6.6,100,Adventure,PG
Josh and S.A.M.,1993,5.8,96,Adventure,PG-13
Mr. Jones,1993,5.8,114,Drama,R
Deadfall,1993,3.7,98,Crime,R
Blink,1993,6.2,106,Crime,R
The Wedding Banquet,1993,7.7,106,Comedy,R
Sugar Hill,1993,5.9,123,Drama,R
Man's Best Friend,1993,5.1,87,Comedy,R
The Slingshot,1993,6.5,102,Drama,R
Posse,1993,5.5,111,Western,R
The Advocate,1993,6.8,100,Crime,R
Another Stakeout,1993,5.5,108,Action,PG-13
Carnosaur,1993,3.5,83,Horror,R
Aspen Extreme,1993,5.8,113,Drama,PG-13
Ghost in the Machine,1993,4.4,95,Horror,R
Son of the Pink Panther,1993,3.8,93,Comedy,PG
House of Cards,1993,6.3,100,Drama,PG-13
Crime Story,1993,6.8,107,Action,R
Germinal,1993,7.1,160,Drama,R
Dangerous Game,1993,5.7,108,Drama,R
A Home of Our Own,1993,7.1,104,Biography,PG
Father Hood,1993,4.8,95,Comedy,PG-13
Splitting Heirs,1993,5.5,87,Comedy,PG-13
The Nutcracker,1993,5.8,92,Family,G
Money for Nothing,1993,5.7,100,Comedy,R
Mother's Boys,1993,5.4,96,Drama,R
Ethan Frome,1993,6.3,99,Drama,PG
Silent Tongue,1993,5.3,102,Drama,PG-13
Amos & Andrew,1993,5.6,96,Comedy,PG-13
Maadadayo,1993,7.4,134,Drama,Not specified
Guilty as Sin,1993,5.6,107,Crime,R
The Real McCoy,1993,5.5,105,Crime,PG-13
Mr. Wonderful,1993,5.9,98,Comedy,PG-13
Naked in New York,1993,5.7,95,Comedy,R
Jack the Bear,1993,6.5,99,Drama,PG-13
Blue,1993,7.2,79,Biography,Not specified
Boiling Point,1993,4.9,92,Action,R
For the Moment,1993,6.3,100,Romance,PG-13
The Innocent,1993,5.7,119,Drama,R
Raining Stones,1993,7.5,90,Drama,NOT RATED
Strawberry and Chocolate,1993,7.5,108,Comedy,R
Lost in Yonkers,1993,6.7,114,Comedy,PG
Fear of a Black Hat,1993,7.2,88,Comedy,R
The Ballad of Little Jo,1993,6.8,100,Drama,R
Who's the Man?,1993,5.5,100,Comedy,R
Born Yesterday,1993,5.1,100,Comedy,PG
Gunmen,1993,5.2,94,Action,R
Wrestling Ernest Hemingway,1993,7.1,123,Drama,PG-13
Totally F***ed Up,1993,6.1,78,Comedy,UNRATED
Wilder Napalm,1993,5.5,109,Comedy,PG-13
Calendar Girl,1993,5,90,Drama,PG-13
Bodies  Rest & Motion,1993,5.6,95,Drama,R
The Scent of Green Papaya,1993,7.4,104,Drama,NOT RATED
Once Upon a Time in China III,1993,6.8,109,Action,R
Witchboard 2,1993,5,98,Horror,R
Sankofa,1993,7.1,100,Drama,Not specified
Hexed,1993,5.5,100,Comedy,R
Caro diario,1993,7.3,100,Biography,UNRATED
Morning Glory,1993,6.6,96,Drama,PG-13
Three of Hearts,1993,5.5,100,Comedy,R
Watch It,1993,6.4,102,Comedy,R
Philadelphia Experiment II,1993,4.5,97,Action,PG-13
El papalote azul,1993,7.7,100,Drama,Not specified
Love & Human Remains,1993,6.7,100,Drama,R
The Saint of Fort Washington,1993,7.2,100,Drama,R
Ruby in Paradise,1993,7.1,114,Drama,R
The Shawshank Redemption,1994,9.3,142,Crime,R
Pulp Fiction,1994,8.9,154,Crime,R
Forrest Gump,1994,8.8,142,Comedy,PG-13
L?on: The Professional,1994,8.6,110,Crime,R
The Lion King,1994,8.5,88,Animation,G
Interview with the Vampire: The Vampire Chronicles,1994,7.6,123,Drama,R
Speed,1994,7.2,116,Action,R
The Little Rascals,1994,6.3,82,Comedy,PG
Four Weddings and a Funeral,1994,7.1,117,Comedy,R
The Mask,1994,6.9,101,Comedy,PG-13
Dumb and Dumber,1994,7.3,107,Comedy,PG-13
Natural Born Killers,1994,7.3,118,Crime,R
Legends of the Fall,1994,7.5,133,Drama,R
Stargate: la puerta del tiempo,1994,7.1,116,Action,PG-13
True Lies,1994,7.2,141,Action,R
The Crow,1994,7.6,102,Action,R
Ace Ventura: Pet Detective,1994,6.9,86,Comedy,PG-13
Wyatt Earp,1994,6.7,191,Adventure,PG-13
The Flintstones,1994,4.8,91,Comedy,PG
D2: The Mighty Ducks,1994,6,106,Comedy,PG
Reality Bites,1994,6.6,99,Comedy,PG-13
Star Trek: Generations,1994,6.6,118,Action,PG
Ed Wood,1994,7.9,127,Biography,R
New Nightmare,1994,6.4,112,Fantasy,R
Clerks,1994,7.8,92,Comedy,R
Mary Shelley's Frankenstein,1994,6.4,123,Drama,R
Clear and Present Danger,1994,6.9,141,Action,PG-13
Little Women,1994,7.3,115,Drama,PG
Ri?hie Ri?h,1994,5.3,95,Comedy,PG
Texas Chainsaw Massacre: The Next Generation,1994,3.2,95,Comedy,R
Baby's Day Out,1994,6,99,Adventure,PG
Street Fighter,1994,3.8,102,Action,PG-13
Little Giants,1994,6.3,107,Comedy,PG
Airheads,1994,6.1,92,Comedy,PG-13
Las aventuras de Priscilla  reina del desierto,1994,7.5,104,Comedy,R
Criaturas celestiales,1994,7.4,99,Biography,R
In the Mouth of Madness,1994,7.2,95,Fantasy,R
Nell,1994,6.5,112,Drama,PG-13
The Client,1994,6.7,119,Crime,PG-13
Maverick,1994,7,127,Action,PG
The Santa Clause,1994,6.4,97,Comedy,PG
Blue Chips,1994,6.1,108,Drama,PG-13
My Father the Hero,1994,5.4,90,Comedy,PG
Chungking Express,1994,8.1,102,Crime,PG-13
The Specialist,1994,5.5,110,Action,R
Blank Check,1994,5.2,93,Comedy,PG
Renaissance Man,1994,6.1,128,Comedy,PG-13
El Libro de la Selva,1994,6,111,Adventure,PG
La boda de Muriel,1994,7.2,106,Comedy,R
Angels in the Outfield,1994,6.1,102,Comedy,PG
Beverly Hills Cop III,1994,5.5,104,Action,R
Quiz Show,1994,7.5,133,Biography,PG-13
Disclosure,1994,6,128,Drama,R
Somos guerreros,1994,7.9,102,Crime,R
Corrina  Corrina,1994,6.5,115,Comedy,PG
Wolf,1994,6.2,125,Drama,R
Naked Gun 33 1/3: The Final Insult,1994,6.5,83,Comedy,PG-13
Bad Girls,1994,5.1,99,Romance,R
The Pagemaster,1994,6,80,Animation,G
The Hudsucker Proxy,1994,7.3,111,Comedy,PG
Color of Night,1994,5.1,121,Mystery,R
The River Wild,1994,6.3,111,Action,PG-13
PCU,1994,6.6,79,Comedy,PG-13
Three Colors: Red,1994,8.1,99,Drama,R
Don Juan DeMarco,1994,6.7,97,Comedy,PG-13
Camp Nowhere,1994,5.9,96,Adventure,PG
The Legend of Drunken Master,1994,7.6,102,Action,R
Junior,1994,4.6,109,Comedy,PG-13
Timecop: Polic?a del futuro,1994,5.8,99,Action,R
Only You,1994,6.5,115,Comedy,PG
My Girl 2,1994,5.2,99,Comedy,PG
The Swan Princess,1994,6.4,100,Animation,G
Major League II,1994,5.5,105,Comedy,PG
Above the Rim,1994,6.6,96,Crime,R
The Getaway,1994,5.7,115,Action,R
It Could Happen to You,1994,6.3,101,Comedy,PG
Immortal Beloved,1994,7.5,121,Biography,R
Ready to Wear,1994,5,133,Comedy,R
The Last Seduction,1994,7.1,110,Crime,R
When a Man Loves a Woman,1994,6.5,126,Drama,R
Ex?tica,1994,7.2,103,Drama,R
On Deadly Ground,1994,4.4,101,Action,R
Exit to Eden,1994,4.1,113,Comedy,R
Threesome,1994,6.2,89,Comedy,R
Surviving the Game,1994,6.1,96,Action,R
Shallow Grave,1994,7.3,89,Crime,R
Crooklyn,1994,6.9,115,Comedy,PG-13
Blue Sky,1994,6.4,101,Drama,PG-13
The Next Karate Kid,1994,4.3,107,Action,PG
Blown Away,1994,6.2,121,Action,R
The Puppet Masters,1994,5.9,109,Horror,R
Pulgarcita,1994,6.4,100,Animation,G
Miracle on 34th Street,1994,6.4,114,Family,PG
The Shadow,1994,6,108,Action,PG-13
Chasers,1994,5,102,Comedy,R
Queen Margot,1994,7.5,159,Biography,R
Bullets Over Broadway,1994,7.5,98,Comedy,R
In the Army Now,1994,4.8,91,Comedy,PG
Serial Mom,1994,6.7,95,Comedy,R
Three Colors: White,1994,7.7,91,Comedy,R
Black Beauty,1994,6.6,88,Adventure,G
With Honors,1994,6.7,103,Comedy,PG-13
North,1994,4.4,87,Adventure,PG
No Escape,1994,6.1,118,Action,R
The War,1994,6.7,126,Drama,PG-13
Il Postino,1994,7.7,108,Biography,PG
Nobody's Fool,1994,7.4,110,Comedy,R
Brainscan,1994,6.1,96,Comedy,R
The Madness of King George,1994,7.2,104,Biography,PG-13
It's Pat: The Movie,1994,2.6,77,Comedy,PG-13
Fresh,1994,7.6,114,Crime,R
Milk Money,1994,5.5,110,Comedy,PG-13
Andre,1994,5.7,100,Adventure,PG
The Road to Wellville,1994,5.8,118,Comedy,R
The Ref,1994,6.9,96,Comedy,R
8 Seconds,1994,6.5,105,Biography,PG-13
Eat Drink Man Woman,1994,7.8,124,Comedy,UNRATED
The Chase,1994,5.8,100,Action,PG-13
Police Academy: Mission to Moscow,1994,3.3,83,Comedy,PG
A Low Down Dirty Shame,1994,5.9,100,Action,R
Double Dragon,1994,3.7,96,Action,PG-13
Spanking the Monkey,1994,6.3,100,Comedy,UNRATED
Death and the Maiden,1994,7.3,103,Drama,R
De amor y de sombras,1994,5.1,100,Drama,R
City Slickers II: The Legend of Curly's Gold,1994,5.5,116,Comedy,PG-13
I.Q.,1994,6.2,100,Comedy,PG
Clifford,1994,5.3,90,Comedy,PG
A Troll in Central Park,1994,5.4,76,Animation,G
The Cowboy Way,1994,5.8,102,Action,PG-13
Greedy,1994,6.2,113,Comedy,PG-13
Little Big League,1994,6.1,119,Comedy,PG
3 Ninjas Kick Back,1994,4.4,93,Family,PG
Mixed Nuts,1994,5.4,97,Comedy,PG-13
Swimming with Sharks,1994,7.1,93,Comedy,R
Drop Zone,1994,5.6,101,Action,R
Death Wish V: The Face of Death,1994,4.7,95,Action,R
Jason's Lyric,1994,6.6,120,Crime,R
Intersection,1994,5.2,98,Drama,R
Mi adorable delincuente,1994,5.3,96,Adventure,PG
Iron Will,1994,6.5,108,Adventure,PG
Cemetery Man,1994,7.3,105,Comedy,R
Lightning Jack,1994,5.4,98,Comedy,PG-13
Terminal Velocity,1994,5.4,102,Action,PG-13
Highlander: The Final Dimension,1994,4.3,99,Action,PG-13
Before the Rain,1994,8.1,113,Drama,NOT RATED
To Live,1994,8.3,133,Drama,NOT RATED
The Paper,1994,6.6,112,Comedy,R
Cabin Boy,1994,5.1,80,Adventure,PG-13
Sleep with Me,1994,5.7,86,Comedy,R
Burnt by the Sun,1994,8,135,Drama,R
Sister My Sister,1994,6.9,100,Drama,R
Love Affair,1994,5.9,108,Comedy,PG-13
I Like It Like That,1994,6.8,104,Comedy,R
Getting Even with Dad,1994,4.6,109,Comedy,PG
Wagons East,1994,4.7,107,Adventure,PG-13
I Love Trouble,1994,5.2,123,Action,PG
House Party 3,1994,4.1,100,Comedy,R
Leprechaun 2,1994,4.4,85,Comedy,R
Blankman,1994,4.8,92,Comedy,PG-13
Death Machine,1994,5.7,99,Action,R
Priest,1994,7.1,105,Drama,R
Trading Mom,1994,5.5,100,Comedy,PG
Backbeat,1994,6.7,100,Biography,R
Ashes of Time,1994,7.2,100,Action,R
The Scout,1994,5.3,101,Comedy,PG-13
The Secret of Roan Inish,1994,7.5,103,Drama,PG
Cops and Robbersons,1994,5,93,Comedy,PG
Mrs. Parker and the Vicious Circle,1994,6.4,125,Biography,R
War of the Buttons,1994,7.5,94,Adventure,PG
Guarding Tess,1994,6.2,96,Comedy,PG-13
China Moon,1994,6.2,99,Crime,R
Being Human,1994,5.4,122,Comedy,PG-13
A Pure Formality,1994,7.8,108,Crime,PG-13
The Air Up There,1994,5.5,107,Comedy,PG
Rapa Nui,1994,6.4,107,Action,R
Trapped in Paradise,1994,5.9,111,Adventure,PG-13
Little Odessa,1994,6.8,98,Crime,R
The Favor,1994,5.3,97,Comedy,R
S.F.W.,1994,5.9,96,Comedy,R
Speechless,1994,5.7,99,Comedy,PG-13
Cobb,1994,6.5,128,Biography,R
It Runs in the Family,1994,5.7,85,Comedy,PG
Lassie,1994,5.9,94,Family,PG
Farinelli,1994,6.9,111,Biography,R
A Simple Twist of Fate,1994,6.3,106,Drama,PG-13
Amateur,1994,7,105,Comedy,R
Silent Fall,1994,5.9,100,Drama,R
The Glass Shield,1994,6.6,109,Crime,PG-13
Barcelona,1994,7,101,Comedy,PG-13
There Goes My Baby,1994,6.4,99,Comedy,R
White Fang 2: Myth of the White Wolf,1994,5.4,100,Adventure,PG
Oleanna,1994,6.7,89,Drama,NOT RATED
Jimmy Hollywood,1994,5.3,112,Crime,R
Princess Caraboo,1994,6,97,Comedy,PG
I'll Do Anything,1994,5.6,115,Comedy,PG-13
Radioland Murders,1994,6.2,108,Comedy,PG
Mosquito,1994,4.6,92,Horror,R
The Sum of Us,1994,7.4,100,Comedy,R
The Browning Version,1994,7.3,97,Drama,R
Angie,1994,5.4,107,Comedy,R
Vanya on 42nd Street,1994,7.5,119,Comedy,PG
Double Happiness,1994,7.2,87,Drama,PG-13
Go Fish,1994,5.6,83,Drama,R
Car 54  Where Are You?,1994,2.4,89,Comedy,PG-13
River of Grass,1994,6.5,76,Drama,NOT RATED
Tom & Viv,1994,6.5,100,Biography,PG-13
Nadja,1994,6,93,Drama,R
Wild Reeds,1994,7.6,110,Drama,NOT RATED
Ladybird Ladybird,1994,7.5,101,Drama,R
Squanto: A Warrior's Tale,1994,6.1,102,Adventure,PG
Dance Me Outside,1994,7.3,84,Comedy,R
The Monster,1994,7.5,112,Comedy,R
Through the Olive Trees,1994,7.8,103,Drama,G
Little Indian  Big City,1994,5.6,100,Adventure,PG
Clean Slate,1994,5.7,107,Comedy,PG-13
Holy Matrimony,1994,5.1,93,Comedy,PG-13
Maybe... Maybe Not,1994,6.6,93,Comedy,R
A Good Man in Africa,1994,5,94,Comedy,R
I Can't Sleep,1994,7,110,Drama,UNRATED
La fille de d'Artagnan,1994,5.9,125,Action,R
Se7en,1995,8.6,127,Crime,R
Jumanji,1995,6.9,104,Action,PG
Braveheart,1995,8.4,178,Biography,R
The Usual Suspects,1995,8.6,106,Crime,R
Heat,1995,8.2,170,Action,R
Clueless,1995,6.8,97,Comedy,PG-13
Pocahontas,1995,6.7,81,Animation,G
Twelve Monkeys,1995,8,129,Mystery,R
Toy Story,1995,8.3,81,Animation,G
Batman Forever,1995,5.4,121,Action,PG-13
GoldenEye,1995,7.2,130,Action,PG-13
Casino,1995,8.2,178,Crime,R
Kids,1995,7,91,Drama,UNRATED
Showgirls,1995,4.7,128,Drama,NC-17
Casper,1995,6,100,Comedy,PG
Ghost in the Shell,1995,8,83,Animation,NOT RATED
Friday,1995,7.3,91,Comedy,R
Before Sunrise,1995,8.1,101,Drama,R
Mortal Kombat,1995,5.8,101,Action,PG-13
Apollo 13,1995,7.6,140,Adventure,PG
Hackers,1995,6.2,107,Comedy,PG-13
Bad Boys,1995,6.8,119,Action,R
Die Hard with a Vengeance,1995,7.6,128,Action,R
Billy Madison,1995,6.4,89,Comedy,PG-13
Waterworld,1995,6.1,135,Action,PG-13
Congo,1995,5.1,109,Action,PG-13
Sense and Sensibility,1995,7.7,136,Drama,PG
Get Shorty,1995,6.9,105,Comedy,R
The American President,1995,6.8,114,Comedy,PG-13
Tank Girl,1995,5.3,104,Action,R
Powder,1995,6.6,111,Drama,PG-13
Species,1995,5.8,108,Action,R
The City of Lost Children,1995,7.7,112,Fantasy,R
Adi?s a Las Vegas,1995,7.6,111,Drama,R
The Basketball Diaries,1995,7.3,102,Biography,R
Desperado,1995,7.2,104,Action,R
Heavy Weights,1995,6.7,100,Comedy,PG
Empire Records,1995,6.7,90,Comedy,PG-13
Babe  el puerquito valiente,1995,6.8,91,Comedy,G
Strange Days,1995,7.2,145,Action,R
Ace Ventura: When Nature Calls,1995,6.3,90,Adventure,PG-13
Four Rooms,1995,6.7,98,Comedy,R
La Haine,1995,8.1,98,Crime,NOT RATED
While You Were Sleeping,1995,6.7,103,Comedy,PG
R?pida y mortal,1995,6.4,107,Action,R
Major Payne,1995,6.2,100,Adventure,PG-13
Judge Dredd,1995,5.5,96,Action,R
A Goofy Movie,1995,6.8,78,Animation,G
Village of the Damned,1995,5.6,99,Horror,R
Tommy Boy,1995,7.1,97,Adventure,PG-13
A Little Princess,1995,7.7,97,Drama,G
The Brady Bunch Movie,1995,5.9,90,Comedy,PG-13
Dead Man Walking,1995,7.6,122,Crime,R
Grumpier Old Men,1995,6.6,101,Comedy,PG-13
To Wong Foo Thanks for Everything  Julie Newmar,1995,6.4,109,Comedy,PG-13
Now and Then,1995,6.8,100,Comedy,PG-13
It Takes Two,1995,5.8,101,Comedy,PG
Copycat,1995,6.6,123,Drama,R
Dolores Claiborne,1995,7.4,132,Crime,R
Mighty Morphin Power Rangers: The Movie,1995,5.1,95,Action,PG
Outbreak,1995,6.6,127,Action,R
Dead Man,1995,7.7,121,Drama,R
Crimson Tide,1995,7.3,116,Action,R
The Bridges of Madison County,1995,7.6,135,Drama,PG-13
Dangerous Minds,1995,6.4,99,Biography,R
To Die For,1995,6.8,106,Comedy,R
Kicking and Screaming,1995,7,96,Comedy,R
Mallrats,1995,7.2,94,Comedy,R
Halloween: The Curse of Michael Myers,1995,5,87,Horror,R
Under Siege 2: Dark Territory,1995,5.4,100,Action,R
Johnny Mnemonic,1995,5.6,100,Action,R
Higher Learning,1995,6.5,127,Crime,R
A Walk in the Clouds,1995,6.7,102,Drama,PG-13
Mighty Aphrodite,1995,7.1,95,Comedy,R
Assassins,1995,6.3,132,Action,R
Sabrina,1995,6.3,127,Comedy,PG
Rob Roy,1995,6.9,139,Adventure,R
First Knight,1995,5.9,134,Action,PG-13
Dr?cula: Muerto pero feliz,1995,5.8,88,Comedy,PG-13
Cutthroat Island,1995,5.6,124,Action,PG-13
Tales from the Crypt: Demon Knight,1995,6.7,92,Action,R
The Net,1995,5.9,114,Action,PG-13
Dead Presidents,1995,6.8,119,Action,R
French Kiss,1995,6.6,111,Comedy,PG-13
The Indian in the Cupboard,1995,5.9,96,Drama,PG
Mr. Holland's Opus,1995,7.3,143,Drama,PG
The Scarlet Letter,1995,5.2,135,Drama,R
Vampire in Brooklyn,1995,4.5,100,Comedy,R
Balto,1995,7.1,100,Animation,G
A Kid in King Arthur's Court,1995,4.8,89,Adventure,PG
The Prophecy,1995,6.6,98,Action,R
Father of the Bride Part II,1995,5.9,106,Comedy,PG
When Night Is Falling,1995,6.7,94,Drama,R
Welcome to the Dollhouse,1995,7.4,88,Comedy,R
Wild Bill,1995,5.9,98,Action,R
Asesinos cibern?ticos,1995,6.4,108,Sci-Fi,R
The Baby-Sitters Club,1995,5.7,94,Comedy,PG
Total Eclipse,1995,6.6,111,Biography,R
Virtuosity,1995,5.6,106,Action,R
Nixon,1995,7.1,192,Biography,R
Jade,1995,5.2,95,Crime,R
The Big Green,1995,5.5,100,Comedy,PG
Lord of Illusions,1995,6,109,Horror,R
Rumble in the Bronx,1995,6.7,104,Action,R
Safe,1995,7.2,119,Drama,R
Just Cause,1995,6.4,102,Action,R
How to Make an American Quilt,1995,6.2,117,Comedy,PG-13
The Last Supper,1995,6.8,92,Comedy,R
Othello,1995,6.9,123,Drama,R
Something to Talk About,1995,5.7,106,Comedy,R
Waiting to Exhale,1995,5.7,124,Comedy,R
El triturador,1995,4,106,Horror,R
Murder in the First,1995,7.3,122,Drama,R
Free Willy 2: The Adventure Home,1995,4.9,95,Adventure,PG
Sudden Death,1995,5.7,111,Action,R
Nine Months,1995,5.4,103,Comedy,PG-13
Clockers,1995,6.9,128,Crime,R
The Day of the Beast,1995,7.5,103,Action,R
C?rculo de amigos,1995,6.6,103,Drama,PG-13
Operation Dumbo Drop,1995,5,107,Action,PG
Man of the House,1995,5,96,Comedy,PG
Things to Do in Denver When You're Dead,1995,6.8,115,Crime,R
Canadian Bacon,1995,5.9,91,Comedy,PG
My Family,1995,7.3,128,Drama,R
Tom and Huck,1995,5.6,97,Adventure,PG
The Doom Generation,1995,6,83,Action,R
Living in Oblivion,1995,7.6,90,Comedy,R
Smoke,1995,7.4,112,Comedy,R
Devil in a Blue Dress,1995,6.7,102,Crime,R
The Crossing Guard,1995,6.3,111,Drama,R
Gold Diggers: The Secret of Bear Mountain,1995,6,94,Adventure,PG
Money Train,1995,5.6,110,Action,R
Delta of Venus,1995,4.5,99,Drama,R
Nick of Time,1995,6.3,90,Action,R
Home for the Holidays,1995,6.6,103,Comedy,PG-13
Kiss of Death,1995,5.9,101,Action,R
Richard III,1995,7.5,110,Drama,R
Tales from the Hood,1995,6.2,98,Crime,R
Losing Isaiah,1995,6.4,111,Drama,R
Boys on the Side,1995,6.4,115,Comedy,R
Tall Tale,1995,5.9,98,Adventure,PG
The Walking Dead,1995,4.8,88,Drama,R
Bushwhacked,1995,5.5,90,Adventure,PG-13
The Brothers McMullen,1995,6.6,98,Comedy,R
Bye Bye Love,1995,6.1,106,Comedy,PG-13
Fair Game,1995,4.1,91,Action,R
Last of the Dogmen,1995,6.9,118,Adventure,PG
Angels and Insects,1995,7,116,Drama,R
The Cure,1995,7.7,97,Drama,PG-13
Angus,1995,6.7,90,Comedy,PG-13
3 Ninjas Knuckle Up,1995,4.1,85,Comedy,PG-13
Heavy,1995,7,105,Drama,R
Senior Trip,1995,5.6,91,Adventure,R
The Incredibly True Adventure of Two Girls in Love,1995,6.5,94,Comedy,R
White Man's Burden,1995,5.2,89,Drama,R
Forget Paris,1995,6.4,101,Comedy,PG-13
Fluke,1995,6.7,96,Drama,PG
Candyman: Farewell to the Flesh,1995,5.2,93,Horror,R
Restoration,1995,6.7,117,Biography,R
Miami Rhapsody,1995,5.4,95,Comedy,PG-13
The Englishman Who Went Up a Hill But Came Down a Mountain,1995,6.6,99,Comedy,PG
The Addiction,1995,6.4,82,Horror,UNRATED
La C?r?monie,1995,7.6,112,Crime,NOT RATED
Blue in the Face,1995,6.7,83,Comedy,R
The Hunted,1995,5.9,100,Action,R
Houseguest,1995,5.9,113,Comedy,PG
Beyond the Clouds,1995,6.5,112,Drama,NOT RATED
Hideaway,1995,5.3,106,Fantasy,R
La piedra y el ping?ino,1995,5.6,74,Animation,G
Jury Duty,1995,4.1,88,Comedy,PG-13
Never Talk to Strangers,1995,5.1,86,Crime,R
The Flower of My Secret,1995,7.1,103,Drama,R
Jack & Sarah,1995,6.6,110,Comedy,PG
Land and Freedom,1995,7.6,109,Drama,NOT RATED
Dr. Jekyll and Ms. Hyde,1995,4.4,100,Comedy,PG-13
Mad Love,1995,5.3,93,Drama,PG-13
Jefferson in Paris,1995,5.7,139,Biography,PG-13
Ulysses' Gaze,1995,7.6,176,Drama,UNRATED
Antonia's Line,1995,7.5,102,Comedy,R
Bad Company,1995,5.4,108,Crime,R
New Jersey Drive,1995,6.7,98,Crime,R
Funny Bones,1995,7,128,Comedy,R
An Awfully Big Adventure,1995,6,112,Comedy,R
Moonlight and Valentino,1995,5.8,105,Comedy,R
Party Girl,1995,6.6,94,Comedy,R
Beyond Rangoon,1995,6.6,100,Action,R
Jeffrey,1995,6.7,92,Comedy,R
The Amazing Panda Adventure,1995,5.8,100,Family,PG
Panther,1995,6.4,100,Drama,R
Rumpelstiltskin,1995,4.4,87,Comedy,R
The Underneath,1995,6.2,99,Crime,R
Far from Home: The Adventures of Yellow Dog,1995,6.4,81,Adventure,PG
Carrington,1995,6.9,121,Biography,R
Georgia,1995,6.5,115,Drama,R
Born to Be Wild,1995,5.1,100,Adventure,PG
Three Wishes,1995,6.2,115,Drama,PG
The Jerky Boys,1995,4.6,100,Comedy,R
The Perez Family,1995,6.1,100,Comedy,R
Top Dog,1995,4.1,86,Action,PG-13
Napoleon,1995,6.1,81,Adventure,G
Two Bits,1995,6.3,85,Drama,PG-13
Mute Witness,1995,6.8,95,Horror,R
The Star Maker,1995,7.4,113,Drama,R
Stuart Saves His Family,1995,5.3,100,Comedy,PG-13
The Grass Harp,1995,7.2,107,Drama,PG
Gordy,1995,3.9,100,Comedy,G
Killer: A Journal of Murder,1995,6.4,91,Biography,R
Flirt,1995,6.3,85,Drama,R
The Horseman on the Roof,1995,7.1,135,Adventure,R
Destiny Turns on the Radio,1995,4.5,102,Crime,R
Roommates,1995,6.4,108,Comedy,PG
A Midwinter's Tale,1995,7.3,99,Comedy,R
Magic in the Water,1995,5.8,98,Adventure,PG
Wings of Courage,1995,6.5,50,Adventure,G
Unstrung Heroes,1995,6.7,93,Comedy,PG
A Month by the Lake,1995,6.4,92,Comedy,PG
A Single Girl,1995,7.2,90,Drama,TV-MA
The White Balloon,1995,7.8,85,Drama,UNRATED
The Fantasticks,1995,5.8,86,Musical,PG
Separate Lives,1995,5,102,Drama,R
Twister,1996,6.3,113,Action,PG-13
Trainspotting,1996,8.2,94,Drama,R
Fargo,1996,8.1,98,Crime,R
Scream,1996,7.2,111,Horror,R
From Dusk Till Dawn,1996,7.3,108,Action,R
Independence Day,1996,7,145,Action,PG-13
Romeo + Juliet,1996,6.8,120,Drama,PG-13
Matilda,1996,6.8,98,Comedy,PG
Happy Gilmore,1996,7,92,Comedy,PG-13
Kama Sutra: A Tale of Love,1996,6,117,Crime,R
Sleepers,1996,7.6,147,Crime,R
The English Patient,1996,7.4,162,Drama,R
Jerry Maguire,1996,7.3,139,Comedy,R
The Craft,1996,6.3,101,Drama,R
Mission: Impossible,1996,7.1,110,Action,PG-13
Primal Fear,1996,7.7,129,Crime,R
Space Jam,1996,6.3,88,Animation,PG
The Rock,1996,7.4,136,Action,R
Fear,1996,6.2,97,Drama,R
A Time to Kill,1996,7.4,149,Crime,R
Mars Attacks!,1996,6.3,106,Comedy,PG-13
Hellraiser: Bloodline,1996,5.1,85,Horror,R
The People vs. Larry Flynt,1996,7.3,129,Biography,R
The Birdcage,1996,7,117,Comedy,R
The Island of Dr. Moreau,1996,4.4,96,Horror,PG-13
The Hunchback of Notre Dame,1996,6.9,91,Animation,G
The Crucible,1996,6.8,124,Drama,PG-13
That Thing You Do!,1996,6.9,108,Comedy,PG
Sling Blade,1996,8,135,Drama,R
First Contact,1996,7.6,111,Action,PG-13
Crash: Extra?os placeres,1996,6.4,100,Drama,NC-17
Executive Decision,1996,6.4,133,Action,R
Tin Cup,1996,6.3,135,Comedy,R
Bottle Rocket,1996,7.1,91,Comedy,R
Bio-Dome,1996,4.4,88,Comedy,PG-13
101 Dalmatians,1996,5.7,103,Adventure,G
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,6.6,89,Comedy,R
Kingpin,1996,6.9,113,Comedy,PG-13
James and the Giant Peach,1996,6.7,79,Animation,PG
Bound,1996,7.4,108,Crime,R
Striptease,1996,4.3,115,Comedy,R
The First Wives Club,1996,6.2,103,Comedy,PG
Thinner,1996,5.7,93,Fantasy,R
DragonHeart,1996,6.4,103,Action,PG-13
The Nutty Professor,1996,5.6,95,Comedy,PG-13
El libro de cabecera,1996,6.7,126,Drama,NOT RATED
Swingers,1996,7.3,96,Comedy,R
The Cable Guy,1996,6.1,96,Comedy,PG-13
Hamlet,1996,7.8,242,Drama,PG-13
Muertos de miedo,1996,7.1,110,Comedy,R
Stealing Beauty,1996,6.6,118,Drama,R
Emma,1996,6.7,120,Comedy,PG
Beautiful Girls,1996,7.2,112,Comedy,R
Escape from L.A.,1996,5.7,101,Action,R
The Long Kiss Goodnight,1996,6.7,121,Action,R
Contra viento y marea,1996,7.9,159,Drama,R
Michael,1996,5.7,105,Comedy,PG
Jack,1996,5.8,113,Comedy,PG-13
Eraser,1996,6.1,115,Action,R
2 Days in the Valley,1996,6.5,104,Comedy,R
